,Unnamed: 0,Time,U_mpers,Time.1,V_mpers,date
15,15,15,-4.424163,15,-0.63970745,2006-05-16
16,16,16,-4.384786599999999,16,-0.89807,2006-05-16
17,17,17,-4.940298,17,-0.9255661,2006-05-16
18,18,18,-5.1740103,18,-0.25257418,2006-05-16
19,19,19,-4.259412,19,1.954493,2006-05-16
20,20,20,-2.3658097,20,0.8794937,2006-05-16
21,21,21,-0.38253564,21,0.67144537,2006-05-16
22,22,22,0.6548548000000001,22,0.5142465,2006-05-16
23,23,23,2.9418635,23,-1.7891839,2006-05-16
0,0,0,-6.882934599999999,0,-19.899593,2006-11-01
1,1,1,-3.6936667,1,-22.212292,2006-11-01
2,2,2,-4.2426987,2,-21.885044,2006-11-01
3,3,3,-4.3493795,3,-22.314941,2006-11-01
4,4,4,-3.9117541,4,-21.493237,2006-11-01
5,5,5,-3.4444335,5,-20.305216,2006-11-01
6,6,6,-2.719422,6,-19.208464000000006,2006-11-01
7,7,7,-3.1187506000000003,7,-17.755999,2006-11-01
8,8,8,-3.4785829,8,-16.435978,2006-11-01
9,9,9,-3.5571804,9,-15.83254,2006-11-01
10,10,10,-3.3171,10,-14.997633,2006-11-01
11,11,11,-2.815089,11,-14.240689,2006-11-01
12,12,12,-2.1218164,12,-13.693631,2006-11-01
13,13,13,-1.3989556,13,-13.380785,2006-11-01
14,14,14,-0.8389542999999999,14,-13.261497,2006-11-01
15,15,15,-0.2667562,15,-12.405788,2006-11-01
16,16,16,0.18726614,16,-12.143069,2006-11-01
17,17,17,0.08529776,17,-11.524132,2006-11-01
18,18,18,0.53476536,18,-11.532427,2006-11-01
19,19,19,0.95289445,19,-10.660915,2006-11-01
20,20,20,0.17443818,20,-9.157377,2006-11-01
21,21,21,0.79963815,21,-10.404698,2006-11-01
22,22,22,0.18163514,22,-9.955642,2006-11-01
23,23,23,0.611746,23,-10.400575,2006-11-01
0,0,0,3.6795917,0,-4.709199,2006-04-29
1,1,1,3.6867635,1,-6.9565535,2006-04-29
2,2,2,-1.3959243,2,-6.5982866,2006-04-29
3,3,3,-3.0271032000000004,3,-7.350646,2006-04-29
4,4,4,-1.9935861,4,-7.552467299999999,2006-04-29
5,5,5,-0.9504127,5,-8.169898,2006-04-29
6,6,6,-1.1233616000000002,6,-8.355564,2006-04-29
7,7,7,-1.0893046999999998,7,-8.456774000000001,2006-04-29
8,8,8,-0.8384752000000001,8,-8.291983,2006-04-29
9,9,9,-0.30249423,9,-8.215334,2006-04-29
10,10,10,-1.2433238000000002,10,-6.9927160000000015,2006-04-29
11,11,11,-1.716646,11,-5.896999,2006-04-29
12,12,12,-2.8116019,12,-4.0778055,2006-04-29
13,13,13,-2.9751668,13,-3.99234,2006-04-29
14,14,14,-1.8928525,14,-3.9728913,2006-04-29
15,15,15,-1.4443817,15,-3.715857,2006-04-29
16,16,16,-2.4902900000000003,16,-3.992063,2006-04-29
17,17,17,-2.245237,17,-3.926059200000001,2006-04-29
18,18,18,-1.8633883,18,-4.6175094,2006-04-29
19,19,19,-2.0838306,19,-5.7180386,2006-04-29
20,20,20,-3.7060483,20,-5.747676,2006-04-29
21,21,21,-5.647151,21,-4.6136823,2006-04-29
22,22,22,-9.867847,22,-4.7401852999999985,2006-04-29
23,23,23,-9.079966,23,-2.3803272,2006-04-29
0,0,0,5.841017,0,-0.7846105999999999,2006-12-27
1,1,1,5.8916836,1,-0.81734055,2006-12-27
2,2,2,4.6745477,2,-0.26424232,2006-12-27
3,3,3,5.8991203,3,-0.33816385,2006-12-27
4,4,4,5.817436,4,-0.84996015,2006-12-27
5,5,5,5.8696814,5,-0.73221123,2006-12-27
6,6,6,5.705632,6,-0.8487239,2006-12-27
7,7,7,5.856199299999999,7,-0.76896536,2006-12-27
8,8,8,5.782099700000002,8,-0.7470796,2006-12-27
9,9,9,5.8088684,9,-0.6386986,2006-12-27
10,10,10,5.8304567,10,-0.5927277,2006-12-27
11,11,11,5.745447,11,-0.54121876,2006-12-27
12,12,12,5.912963,12,-0.5385245,2006-12-27
13,13,13,4.494753,13,-1.2206781999999998,2006-12-27
14,14,14,6.703870299999998,14,0.27510133,2006-12-27
15,15,15,6.2906737,15,-0.02344966,2006-12-27
16,16,16,6.491844,16,-0.43201923,2006-12-27
17,17,17,6.6545935,17,-0.5812638000000001,2006-12-27
18,18,18,6.7562094,18,-0.44899064,2006-12-27
19,19,19,6.087365,19,-0.058837503,2006-12-27
20,20,20,5.963888,20,0.43333632,2006-12-27
21,21,21,6.5406203000000005,21,0.51756847,2006-12-27
22,22,22,6.8349724,22,0.27800837,2006-12-27
23,23,23,6.919560400000001,23,0.10512797,2006-12-27
0,0,0,-0.63732946,0,5.4629683,2006-09-19
1,1,1,-0.30249465,1,5.8080196,2006-09-19
2,2,2,-0.3960185,2,6.9871025,2006-09-19
3,3,3,1.4312638999999998,3,8.315737,2006-09-19
4,4,4,0.57865167,4,9.307706,2006-09-19
5,5,5,7.446002,5,7.212261,2006-09-19
6,6,6,6.768738000000001,6,7.831262599999999,2006-09-19
7,7,7,7.358515,7,8.911760000000003,2006-09-19
8,8,8,8.377299,8,8.173303,2006-09-19
9,9,9,11.115637,9,4.0381284,2006-09-19
10,10,10,11.463654,10,3.1856358,2006-09-19
11,11,11,12.899175,11,2.322304,2006-09-19
12,12,12,11.301445,12,4.451584,2006-09-19
13,13,13,11.069157,13,2.7980008,2006-09-19
14,14,14,11.249235,14,1.6298073999999998,2006-09-19
15,15,15,12.563434,15,2.5454593,2006-09-19
16,16,16,9.985523,16,0.04930511,2006-09-19
17,17,17,13.168459,17,1.373743,2006-09-19
18,18,18,13.521221,18,1.178935,2006-09-19
19,19,19,10.973915,19,1.7629633000000002,2006-09-19
20,20,20,11.444632,20,1.1783773000000002,2006-09-19
21,21,21,11.44514,21,0.14881789999999998,2006-09-19
22,22,22,9.974253,22,1.6780232,2006-09-19
23,23,23,12.1318035,23,0.9115174,2006-09-19
0,0,0,-2.5011556,0,-6.4112673,2006-03-07
1,1,1,-5.0297519999999984,1,-4.424711,2006-03-07
2,2,2,-4.2619095,2,-3.1683054,2006-03-07
3,3,3,-4.187722,3,-1.721199,2006-03-07
4,4,4,-3.674202,4,-0.4091022,2006-03-07
5,5,5,-3.3095297999999995,5,0.3773656,2006-03-07
6,6,6,-2.8912253,6,1.3100901000000005,2006-03-07
7,7,7,-2.3148293,7,2.0836124,2006-03-07
8,8,8,-1.8414015,8,2.7299714,2006-03-07
9,9,9,-1.335932,9,3.333333,2006-03-07
10,10,10,-1.0581228,10,4.175382,2006-03-07
11,11,11,0.029624121,11,4.3943825,2006-03-07
12,12,12,0.10546552,12,5.1883707,2006-03-07
13,13,13,0.24734575,13,5.336446,2006-03-07
14,14,14,-0.0033882177,14,5.8570995,2006-03-07
15,15,15,-0.18367055,15,6.380618,2006-03-07
16,16,16,-0.16499529999999998,16,6.65521,2006-03-07
17,17,17,-0.6573781,17,7.2997603,2006-03-07
18,18,18,0.04379063,18,7.6276474,2006-03-07
19,19,19,0.14492249999999998,19,7.757129700000001,2006-03-07
20,20,20,-0.48536813,20,7.927066,2006-03-07
21,21,21,0.17614788,21,8.639133000000001,2006-03-07
22,22,22,-0.41726568,22,8.840105,2006-03-07
23,23,23,-0.3112291,23,9.079774,2006-03-07
0,0,0,0.25003168,0,-1.7572961,2006-08-26
1,1,1,-0.13669126,1,-1.328857,2006-08-26
2,2,2,-0.48767364,2,-0.8129451,2006-08-26
3,3,3,-0.70874983,3,-0.6060293999999999,2006-08-26
4,4,4,-0.4257452000000001,4,-0.35073012,2006-08-26
5,5,5,0.0016758312,5,-0.20738742,2006-08-26
6,6,6,1.1743329,6,-1.3185675,2006-08-26
7,7,7,1.3930047,7,-1.8348378,2006-08-26
8,8,8,0.40647465,8,-1.5972952,2006-08-26
9,9,9,0.8485017,9,-2.4403634,2006-08-26
10,10,10,-0.008491188,10,-2.5929716,2006-08-26
11,11,11,-1.5173359,11,0.3388462,2006-08-26
12,12,12,-0.18407191,12,-0.98668414,2006-08-26
13,13,13,-0.22175585,13,-1.5808029,2006-08-26
14,14,14,0.0994561,14,-2.2055335,2006-08-26
15,15,15,0.1005452,15,-2.4706278,2006-08-26
16,16,16,0.63206226,16,-3.0383767999999995,2006-08-26
17,17,17,0.085471824,17,-3.4457545,2006-08-26
18,18,18,0.09568406,18,-4.216892,2006-08-26
19,19,19,-0.13311040000000002,19,-4.2796335,2006-08-26
20,20,20,-0.62293935,20,-3.8233352,2006-08-26
21,21,21,0.6439493000000001,21,-3.833496,2006-08-26
22,22,22,1.0230904,22,-3.1467514,2006-08-26
23,23,23,2.2214956000000003,23,-2.8131032000000005,2006-08-26
0,0,0,-0.6417639,0,-1.2559325,2006-06-30
1,1,1,-1.645732,1,-0.8319216999999999,2006-06-30
2,2,2,-2.308467,2,-0.14768748,2006-06-30
3,3,3,-2.5288873,3,0.8854716,2006-06-30
4,4,4,-2.6683621,4,1.6681979999999998,2006-06-30
5,5,5,-2.9471478,5,2.3878417,2006-06-30
6,6,6,-3.0147347,6,2.7022467,2006-06-30
7,7,7,-2.7614396,7,2.9919486,2006-06-30
8,8,8,-3.4892550000000004,8,2.875049,2006-06-30
9,9,9,-3.4551046000000003,9,2.479293,2006-06-30
10,10,10,-3.3347614,10,3.1874654,2006-06-30
11,11,11,-3.3936887,11,3.667626,2006-06-30
12,12,12,-2.0253167000000003,12,4.943982,2006-06-30
13,13,13,-0.77362776,13,4.3276887,2006-06-30
14,14,14,1.0488906,14,3.1621108,2006-06-30
15,15,15,1.0686383,15,1.0637304,2006-06-30
16,16,16,-0.053821653,16,-0.5103333,2006-06-30
17,17,17,-2.2519617000000003,17,-0.86524653,2006-06-30
18,18,18,-3.409911,18,-0.9741721,2006-06-30
19,19,19,-4.903517,19,-1.3956703,2006-06-30
20,20,20,-6.3567877,20,-1.2927654,2006-06-30
21,21,21,-6.5209823,21,-0.54603577,2006-06-30
22,22,22,-6.567364,22,-0.7164746999999999,2006-06-30
23,23,23,-5.630356,23,-0.66759676,2006-06-30
0,0,0,9.419957,0,11.768606,2006-04-13
1,1,1,10.177469,1,12.114243,2006-04-13
2,2,2,10.429609,2,10.19294,2006-04-13
3,3,3,11.589672,3,9.812609,2006-04-13
4,4,4,12.145573,4,5.4565845,2006-04-13
5,5,5,12.417328,5,4.3786488,2006-04-13
6,6,6,13.227723999999998,6,4.124588,2006-04-13
7,7,7,12.972162,7,3.2976434,2006-04-13
8,8,8,13.0361595,8,2.9926505,2006-04-13
9,9,9,13.87706,9,2.4203696,2006-04-13
10,10,10,14.15494,10,2.8400557,2006-04-13
11,11,11,14.524889000000002,11,2.9412072,2006-04-13
12,12,12,13.997992000000002,12,2.1945057,2006-04-13
13,13,13,14.02132,13,2.0975580000000003,2006-04-13
14,14,14,14.751063,14,2.066044,2006-04-13
15,15,15,16.29456,15,-2.0025446,2006-04-13
16,16,16,16.562893,16,-0.51114744,2006-04-13
17,17,17,16.978939999999998,17,-0.23198053,2006-04-13
18,18,18,15.472838,18,-1.6795778,2006-04-13
19,19,19,13.915401,19,-2.7687378,2006-04-13
20,20,20,12.0472,20,-5.7954087,2006-04-13
21,21,21,10.817357,21,-5.7399015,2006-04-13
22,22,22,11.090123,22,-5.9687943,2006-04-13
23,23,23,10.086971,23,-6.148346,2006-04-13
0,0,0,4.890238,0,10.730823,2006-01-24
1,1,1,5.4070005,1,10.355843,2006-01-24
2,2,2,5.8786006,2,9.610426,2006-01-24
3,3,3,6.149582,3,9.182419,2006-01-24
4,4,4,6.367959,4,8.513369,2006-01-24
5,5,5,6.7333,5,8.044886,2006-01-24
6,6,6,7.240550999999999,6,7.376256,2006-01-24
7,7,7,7.2561550000000015,7,7.1229559999999985,2006-01-24
8,8,8,7.2526455,8,7.033829700000001,2006-01-24
9,9,9,7.499946,9,6.7196693,2006-01-24
10,10,10,7.783025,10,7.3141174,2006-01-24
11,11,11,8.482496000000001,11,7.4187509999999985,2006-01-24
12,12,12,10.009272,12,5.4525146,2006-01-24
13,13,13,10.608276,13,4.4879594,2006-01-24
14,14,14,10.783665,14,3.6597552,2006-01-24
15,15,15,10.548525,15,2.8380651,2006-01-24
16,16,16,10.7793665,16,2.3757490000000003,2006-01-24
17,17,17,10.935635,17,0.37346935,2006-01-24
18,18,18,10.729044,18,0.03501816,2006-01-24
19,19,19,10.682888,19,1.6494992,2006-01-24
20,20,20,11.095583,20,0.5679474,2006-01-24
21,21,21,11.623035,21,1.465723,2006-01-24
22,22,22,11.574086,22,1.549315,2006-01-24
23,23,23,12.271521,23,0.1066151,2006-01-24
0,0,0,5.166502,0,-2.9961987,2006-10-04
1,1,1,6.1243277,1,-3.0144517000000004,2006-10-04
2,2,2,6.7871747,2,-3.8989992,2006-10-04
3,3,3,5.9762764000000015,3,-3.4456577000000004,2006-10-04
4,4,4,6.070344,4,-3.9569578,2006-10-04
5,5,5,7.252755,5,-5.774679,2006-10-04
6,6,6,8.17532,6,-7.252903,2006-10-04
7,7,7,8.427143,7,-5.206775,2006-10-04
8,8,8,7.906844599999999,8,-4.27785,2006-10-04
9,9,9,8.535446,9,-3.2786822,2006-10-04
10,10,10,7.8958473,10,-2.9457564,2006-10-04
11,11,11,8.541346,11,-2.4453614,2006-10-04
12,12,12,6.2624555,12,-2.1308992,2006-10-04
13,13,13,7.801661500000002,13,-1.2584195,2006-10-04
14,14,14,9.049398,14,-2.1246314,2006-10-04
15,15,15,9.23227,15,-4.2524624000000015,2006-10-04
16,16,16,8.580843,16,-3.4629815,2006-10-04
17,17,17,8.627072,17,-3.424014,2006-10-04
18,18,18,8.495134,18,-3.6936233,2006-10-04
19,19,19,6.383725,19,-4.3733573,2006-10-04
20,20,20,8.765572,20,-2.5811276000000003,2006-10-04
21,21,21,6.8995857,21,-2.2781339,2006-10-04
22,22,22,7.1288466,22,-4.4145565000000015,2006-10-04
23,23,23,8.817283999999997,23,-4.4707265,2006-10-04
0,0,0,4.0788546000000006,0,-4.315236,2006-07-19
1,1,1,4.0986977,1,-4.1153436,2006-07-19
2,2,2,4.186846,2,-3.948652,2006-07-19
3,3,3,4.0340166,3,-3.887036,2006-07-19
4,4,4,4.1995807,4,-3.7696495,2006-07-19
5,5,5,4.162734,5,-3.622133,2006-07-19
6,6,6,4.1618557,6,-3.4093943,2006-07-19
7,7,7,3.6959562,7,-3.3896334,2006-07-19
8,8,8,3.5951085,8,-3.25524,2006-07-19
9,9,9,3.056289,9,-3.2563498,2006-07-19
10,10,10,2.8234453,10,-3.0393562000000003,2006-07-19
11,11,11,2.3490915,11,-2.9880018,2006-07-19
12,12,12,2.2375937,12,-2.6397777,2006-07-19
13,13,13,1.7816592,13,-2.4499516,2006-07-19
14,14,14,1.6449933,14,-2.2246566000000003,2006-07-19
15,15,15,1.2802539,15,-2.3085022,2006-07-19
16,16,16,1.2431891000000002,16,-2.150145,2006-07-19
17,17,17,0.71513516,17,-2.0475278,2006-07-19
18,18,18,0.3831361,18,-1.9865544,2006-07-19
19,19,19,0.17560461,19,-1.8498645,2006-07-19
20,20,20,-0.106557146,20,-1.7517302,2006-07-19
21,21,21,-0.26094782,21,-1.2846028,2006-07-19
22,22,22,-0.4272199,22,-1.1845794,2006-07-19
23,23,23,-0.92160404,23,-1.1954403999999998,2006-07-19
0,0,0,8.0024605,0,-1.0208354,2006-12-31
1,1,1,9.054819,1,-3.8395858,2006-12-31
2,2,2,10.13602,2,-4.1254800000000005,2006-12-31
3,3,3,10.115078,3,-4.419218,2006-12-31
4,4,4,11.989009,4,-4.114228,2006-12-31
5,5,5,12.184403,5,-2.7156549,2006-12-31
6,6,6,13.097622,6,-2.1505970000000003,2006-12-31
7,7,7,15.23016,7,-2.611238,2006-12-31
8,8,8,15.611521,8,-1.0180802,2006-12-31
9,9,9,15.426012,9,-1.3291445,2006-12-31
10,10,10,15.112115,10,-0.26760334,2006-12-31
11,11,11,16.804226,11,-0.26373953,2006-12-31
12,12,12,15.542058,12,1.6350996000000002,2006-12-31
13,13,13,13.948088,13,1.8975468,2006-12-31
14,14,14,13.660047,14,4.843128,2006-12-31
15,15,15,13.149176,15,8.566151,2006-12-31
16,16,16,11.051707,16,10.549522,2006-12-31
17,17,17,8.497705,17,11.581436,2006-12-31
18,18,18,6.9712944000000014,18,14.419566,2006-12-31
19,19,19,11.148817,19,15.955076000000002,2006-12-31
20,20,20,11.678442,20,16.603987,2006-12-31
21,21,21,11.795689,21,19.851957,2006-12-31
22,22,22,18.054193,22,14.004847,2006-12-31
23,23,23,18.951214,23,10.482501,2006-12-31
0,0,0,-5.814351599999998,0,-9.391203,2006-06-26
1,1,1,-5.510654,1,-9.593475,2006-06-26
2,2,2,-5.8461256,2,-8.89275,2006-06-26
3,3,3,-5.9371233,3,-8.057354,2006-06-26
4,4,4,-5.601066,4,-7.893653,2006-06-26
5,5,5,-5.306019999999998,5,-8.519135,2006-06-26
6,6,6,-5.17155,6,-7.4040318,2006-06-26
7,7,7,-4.835891,7,-8.782608,2006-06-26
8,8,8,-4.4762974,8,-8.751489,2006-06-26
9,9,9,-4.7224894,9,-9.175255,2006-06-26
10,10,10,-4.915096299999999,10,-9.666069,2006-06-26
11,11,11,-5.0878963,11,-9.221582,2006-06-26
12,12,12,-5.3792334,12,-9.643572,2006-06-26
13,13,13,-5.430872,13,-9.230356,2006-06-26
14,14,14,-5.8539124000000005,14,-9.569042,2006-06-26
15,15,15,-6.197228,15,-9.442456,2006-06-26
16,16,16,-6.7802525,16,-8.740613,2006-06-26
17,17,17,-7.6748886,17,-7.6545773,2006-06-26
18,18,18,-7.31571,18,-6.4627266,2006-06-26
19,19,19,-7.036676400000001,19,-7.592055,2006-06-26
20,20,20,-5.7722760000000015,20,-8.442382,2006-06-26
21,21,21,-3.6740742,21,-8.921488,2006-06-26
22,22,22,-2.9723933,22,-10.318084,2006-06-26
23,23,23,-3.310662,23,-11.379032,2006-06-26
0,0,0,-12.105906,0,-2.1710038,2006-03-11
1,1,1,-11.909237,1,-2.5754561,2006-03-11
2,2,2,-12.046925,2,-2.5768423,2006-03-11
3,3,3,-11.641116,3,-4.10785,2006-03-11
4,4,4,-11.654603,4,-3.3124945,2006-03-11
5,5,5,-11.970066,5,-3.1221998,2006-03-11
6,6,6,-11.847538,6,-3.0258641,2006-03-11
7,7,7,-10.806367,7,-3.4103923,2006-03-11
8,8,8,-11.114157,8,-2.1403432,2006-03-11
9,9,9,-10.713818,9,-6.6340475,2006-03-11
10,10,10,-9.374056,10,-5.228515,2006-03-11
11,11,11,-8.966705000000003,11,-6.1633687,2006-03-11
12,12,12,-8.795401,12,-5.9200516,2006-03-11
13,13,13,-7.883442,13,-7.398648700000002,2006-03-11
14,14,14,-7.4580164,14,-6.997129400000001,2006-03-11
15,15,15,-6.4946199999999985,15,-8.053709,2006-03-11
16,16,16,-6.7838984,16,-7.045914,2006-03-11
17,17,17,-6.5838685,17,-7.905156,2006-03-11
18,18,18,-5.881029,18,-7.9685087,2006-03-11
19,19,19,-5.4972267,19,-7.3037024000000015,2006-03-11
20,20,20,-5.4051876,20,-6.9085455,2006-03-11
21,21,21,-4.7414856,21,-6.3399057,2006-03-11
22,22,22,-3.1913388,22,-6.4326315,2006-03-11
23,23,23,-4.08518,23,-5.9209356,2006-03-11
0,0,0,6.3808775,0,-2.3483033,2006-08-30
1,1,1,6.6974444,1,-2.8408427000000005,2006-08-30
2,2,2,5.676808,2,-4.3609614,2006-08-30
3,3,3,7.927353,3,-5.159052,2006-08-30
4,4,4,8.067327,4,-4.204055,2006-08-30
5,5,5,8.791796000000001,5,-4.056343,2006-08-30
6,6,6,10.12059,6,-4.036869,2006-08-30
7,7,7,9.117047,7,-5.8093575999999985,2006-08-30
8,8,8,10.117502,8,-5.876074299999999,2006-08-30
9,9,9,9.344331,9,-6.1391225,2006-08-30
10,10,10,9.383402,10,-6.720625,2006-08-30
11,11,11,8.206392999999998,11,-7.114611,2006-08-30
12,12,12,8.861523,12,-7.4597526,2006-08-30
13,13,13,9.000012,13,-7.1608990000000015,2006-08-30
14,14,14,8.951309,14,-6.9882426,2006-08-30
15,15,15,8.2768,15,-7.1173973,2006-08-30
16,16,16,7.116828,16,-7.005185000000001,2006-08-30
17,17,17,8.223301,17,-6.2490177000000005,2006-08-30
18,18,18,7.2115399999999985,18,-7.4958095999999985,2006-08-30
19,19,19,7.1558723,19,-5.916043,2006-08-30
20,20,20,8.426926,20,-5.8849955000000005,2006-08-30
21,21,21,8.322163,21,-5.7104464,2006-08-30
22,22,22,7.096347,22,-6.139439599999998,2006-08-30
23,23,23,6.3713512,23,-6.480652,2006-08-30
0,0,0,6.3907633000000015,0,-13.083639,2006-04-05
1,1,1,5.9927273,1,-13.481737,2006-04-05
2,2,2,4.4905605,2,-12.092058,2006-04-05
3,3,3,4.396674,3,-10.889347,2006-04-05
4,4,4,4.791310299999999,4,-10.4431,2006-04-05
5,5,5,4.466442,5,-10.021065,2006-04-05
6,6,6,3.843948,6,-10.019737,2006-04-05
7,7,7,3.4245062000000006,7,-10.574892,2006-04-05
8,8,8,3.7216434,8,-10.240831,2006-04-05
9,9,9,4.8686940000000005,9,-10.08124,2006-04-05
10,10,10,5.4205484,10,-9.634626,2006-04-05
11,11,11,4.8260684000000005,11,-8.5933275,2006-04-05
12,12,12,4.542959,12,-7.438028,2006-04-05
13,13,13,4.6587706,13,-6.224526,2006-04-05
14,14,14,5.0118647,14,-5.3820095000000014,2006-04-05
15,15,15,6.03077,15,-4.282695,2006-04-05
16,16,16,5.807592,16,-3.4434805,2006-04-05
17,17,17,5.328496,17,-2.3802214,2006-04-05
18,18,18,5.0475593,18,-0.27719337,2006-04-05
19,19,19,6.5544452999999985,19,-1.2432746,2006-04-05
20,20,20,6.740259599999999,20,-1.664268,2006-04-05
21,21,21,5.734032599999999,21,0.5014475,2006-04-05
22,22,22,7.965308,22,1.5979259,2006-04-05
23,23,23,9.891737,23,3.722876,2006-04-05
0,0,0,-9.872681,0,7.753804,2006-10-12
1,1,1,-8.634036,1,8.476591,2006-10-12
2,2,2,-9.111555,2,7.0357113,2006-10-12
3,3,3,-8.9761715,3,7.2674546000000015,2006-10-12
4,4,4,-7.9085617,4,9.447155,2006-10-12
5,5,5,-8.27737,5,7.760519500000001,2006-10-12
6,6,6,-10.424271,6,6.861497999999999,2006-10-12
7,7,7,-8.014272,7,8.106572,2006-10-12
8,8,8,-4.3906535999999985,8,8.372172,2006-10-12
9,9,9,-6.2533355,9,5.9607964,2006-10-12
10,10,10,-5.2766123,10,5.3590019999999985,2006-10-12
11,11,11,-4.9444237,11,5.0449677,2006-10-12
12,12,12,-4.930979,12,4.3420844,2006-10-12
13,13,13,-4.3627443,13,3.746376,2006-10-12
14,14,14,-3.4323723,14,2.8620627,2006-10-12
15,15,15,-2.8773026,15,2.314541,2006-10-12
16,16,16,-2.7384834,16,2.7020888,2006-10-12
17,17,17,-2.615519,17,1.3902569,2006-10-12
18,18,18,-3.2227360000000003,18,1.4725316000000002,2006-10-12
19,19,19,-3.9363508,19,1.511846,2006-10-12
20,20,20,-3.448235,20,1.443006,2006-10-12
21,21,21,-2.6510038,21,0.88917834,2006-10-12
22,22,22,-2.3029563,22,1.0680833,2006-10-12
23,23,23,-2.3684955000000003,23,0.5687926,2006-10-12
0,0,0,-13.6848755,0,10.008715,2006-05-05
1,1,1,-12.532512,1,10.189244,2006-05-05
2,2,2,-12.130933,2,10.163189,2006-05-05
3,3,3,-11.733236,3,10.211138,2006-05-05
4,4,4,-11.770374,4,9.878061,2006-05-05
5,5,5,-11.954003,5,9.882638,2006-05-05
6,6,6,-12.809015,6,9.618755,2006-05-05
7,7,7,-12.573866,7,9.369909,2006-05-05
8,8,8,-12.328654,8,9.037048,2006-05-05
9,9,9,-12.880304,9,9.431654,2006-05-05
10,10,10,-13.410849,10,9.477795,2006-05-05
11,11,11,-13.167297,11,9.862139,2006-05-05
12,12,12,-13.145843,12,10.081272,2006-05-05
13,13,13,-11.103372,13,11.473986,2006-05-05
14,14,14,-9.092253,14,11.953939,2006-05-05
15,15,15,-8.32992,15,11.207125,2006-05-05
16,16,16,-9.379017,16,10.644764,2006-05-05
17,17,17,-9.725384,17,11.339832,2006-05-05
18,18,18,-11.0576515,18,11.872673,2006-05-05
19,19,19,-11.726026,19,11.0210705,2006-05-05
20,20,20,-13.962385,20,11.254061,2006-05-05
21,21,21,-13.388118,21,11.341145,2006-05-05
22,22,22,-12.751626,22,11.545454,2006-05-05
23,23,23,-12.150494,23,11.219324,2006-05-05
0,0,0,14.88398,0,-12.122366,2006-11-12
1,1,1,14.840626,1,-13.202551,2006-11-12
2,2,2,14.263043,2,-14.774401999999998,2006-11-12
3,3,3,14.873672,3,-14.385985,2006-11-12
4,4,4,13.262129000000002,4,-15.340675,2006-11-12
5,5,5,12.60016,5,-16.80273,2006-11-12
6,6,6,12.730312,6,-16.317223000000002,2006-11-12
7,7,7,13.023781,7,-15.535891,2006-11-12
8,8,8,12.787212,8,-15.330979999999998,2006-11-12
9,9,9,12.776452,9,-15.638645,2006-11-12
10,10,10,12.755515,10,-16.212996,2006-11-12
11,11,11,12.926941,11,-16.151245,2006-11-12
12,12,12,12.688469,12,-16.908451,2006-11-12
13,13,13,11.99221,13,-16.64142,2006-11-12
14,14,14,11.721956,14,-15.534718,2006-11-12
15,15,15,11.092777,15,-14.629703,2006-11-12
16,16,16,9.600576,16,-12.37602,2006-11-12
17,17,17,9.165439,17,-10.436541,2006-11-12
18,18,18,8.715521,18,-8.885064999999997,2006-11-12
19,19,19,8.203895,19,-7.7811823,2006-11-12
20,20,20,7.9725966,20,-6.8432302,2006-11-12
21,21,21,8.355159,21,-5.8789124,2006-11-12
22,22,22,8.310176,22,-4.442623,2006-11-12
23,23,23,8.45475,23,-2.5271535,2006-11-12
0,0,0,3.6362927,0,5.250795,2006-06-19
1,1,1,2.980468,1,2.678269,2006-06-19
2,2,2,0.4428472,2,0.24426198,2006-06-19
3,3,3,-5.336792,3,4.5079803,2006-06-19
4,4,4,-5.8418007,4,5.2140994,2006-06-19
5,5,5,-5.069598,5,7.236924,2006-06-19
6,6,6,-3.3306737,6,7.8605413,2006-06-19
7,7,7,4.0106745,7,7.884508,2006-06-19
8,8,8,6.8542156,8,7.331261,2006-06-19
9,9,9,4.7078905,9,9.507393,2006-06-19
10,10,10,4.647313,10,10.986494,2006-06-19
11,11,11,5.4391713,11,10.199196,2006-06-19
12,12,12,8.128387,12,8.194693,2006-06-19
13,13,13,8.135069,13,7.883598299999999,2006-06-19
14,14,14,7.7327433,14,6.390004,2006-06-19
15,15,15,6.8386726,15,5.455615,2006-06-19
16,16,16,6.9941463000000015,16,4.8632812,2006-06-19
17,17,17,5.874017,17,4.1242332,2006-06-19
18,18,18,5.0280027,18,6.580878299999998,2006-06-19
19,19,19,6.206379,19,5.816145,2006-06-19
20,20,20,5.906704,20,6.1034045,2006-06-19
21,21,21,6.986083,21,6.6067505,2006-06-19
22,22,22,7.590522,22,6.406208,2006-06-19
23,23,23,7.6999309999999985,23,5.663227,2006-06-19
0,0,0,2.8438523,0,-4.415248,2006-07-26
1,1,1,2.882039,1,-4.224391000000002,2006-07-26
2,2,2,3.4697050000000003,2,-3.823129,2006-07-26
3,3,3,3.4211159,3,-3.5197039,2006-07-26
4,4,4,3.433074,4,-3.2226229,2006-07-26
5,5,5,3.4246058,5,-3.2171953,2006-07-26
6,6,6,3.4765837,6,-3.1680965,2006-07-26
7,7,7,3.1082478,7,-2.8266568,2006-07-26
8,8,8,3.039626,8,-2.6620054,2006-07-26
9,9,9,3.3563604,9,-2.340929,2006-07-26
10,10,10,3.3274145,10,-2.5932915000000003,2006-07-26
11,11,11,2.7630181,11,-2.7057643,2006-07-26
