,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
5160,0,0.20410123,5.889897,2006-07-06,5.893432275227783,178.0153368365704,South
5161,1,1.1824137,5.870116,2006-07-06,5.988018370997511,168.61134286173626,South
5162,2,4.933621400000002,2.8741422,2006-07-06,5.709755993416778,120.22346826479422,South_West
5163,3,3.7071784,-1.6174886999999998,2006-07-06,4.044680628189851,66.42774957894635,West
5164,4,0.13073945,-2.7487977000000003,2006-07-06,2.7519050854474605,2.72307337162961,North
5165,5,-1.5933073999999998,-1.2910298,2006-07-06,2.050703882910158,309.0172599239968,North_East
5166,6,-1.6983985,1.0481058,2006-07-06,1.9957663272026336,238.32067613569137,South_East
5167,7,-0.32367247,2.7994494,2006-07-06,2.8180987936898627,186.59525628085936,South
5168,8,3.7627234,3.0516613,2006-07-06,4.84465933527067,129.0429032329473,South_West
5169,9,5.7260594000000005,1.5348036,2006-07-06,5.928185080014061,105.00476685822714,West
5170,10,4.8199244000000006,-0.42888606,2006-07-06,4.838968327461721,84.91510447359083,West
5171,11,4.0069346,0.673673,2006-07-06,4.063171199888846,99.54370001419633,West
5172,12,3.7250357,2.1900187,2006-07-06,4.321119400412835,120.45207299058083,South_West
5173,13,3.989161,3.0227602000000005,2006-07-06,5.005045924926668,127.15278692737571,South_West
5174,14,3.851038,3.8355297999999993,2006-07-06,5.435235277716323,134.88440182597498,South_West
5175,15,4.3574877,5.4189690000000015,2006-07-06,6.953626685306905,141.19663023349128,South_West
5176,16,5.055109,5.6105337,2006-07-06,7.551967650931557,137.98104588816622,South_West
5177,17,4.4335394,5.3617363,2006-07-06,6.957333380116986,140.41316433886996,South_West
5178,18,4.5185623,5.039638,2006-07-06,6.7687041913519375,138.12045293917132,South_West
5179,19,5.0275764,4.70408,2006-07-06,6.8851211394017575,133.09609432660312,South_West
5180,20,4.494577400000002,4.7874265,2006-07-06,6.566633726460843,136.80709398577204,South_West
5181,21,4.580796,4.693089499999999,2006-07-06,6.558108038804046,135.69373610462682,South_West
5182,22,4.265323599999999,5.0291805,2006-07-06,6.5943644056343445,139.6982216272872,South_West
5183,23,4.491753599999999,5.7894235,2006-07-06,7.327569506013928,142.19372022582158,South_West
7872,0,5.113916400000001,5.8369684,2006-07-07,7.760305473935129,138.77757447180022,South_West
7873,1,6.031779,5.904961599999999,2006-07-07,8.441026560929396,134.39130549359948,South_West
7874,2,5.1150410000000015,4.64714,2006-07-07,6.910828793370663,132.25591528209173,South_West
